383,-15.266785,-20.69138,-19.048618,-23.936453,-30.589825,-35,-35,-35,-35,-35
383.5,-14.054279,-20.401859,-19.62748,-23.735035,-29.394003,-35,-35,-35,-35,-35
384,-12.865829,-20.194368,-20.170864,-23.784798,-28.470537,-35,-35,-35,-35,-35
384.5,-11.923415,-20.097284,-20.571251,-24.02598,-27.768347,-35,-35,-35,-35,-35
385,-11.447153,-20.088324,-20.747379,-24.323189,-27.198719,-35,-35,-35,-35,-35
385.5,-11.572351,-20.120533,-20.654453,-24.50268,-26.679049,-35,-35,-35,-35,-35
386,-12.304083,-20.148724,-20.294353,-24.464943,-26.17898,-35,-35,-35,-35,-35
386.5,-13.468288,-20.177101,-19.775427,-24.227367,-25.759253,-35,-35,-35,-35,-35
387,-14.830385,-20.253092,-19.294317,-23.9102,-25.512449,-35,-35,-35,-35,-35
387.5,-16.158512,-20.498165,-19.025751,-23.653357,-25.512852,-35,-35,-35,-35,-35
388,-17.2332,-21.025501,-19.033598,-23.511555,-25.770813,-35,-35,-35,-35,-35
388.5,-17.925194,-21.846039,-19.211678,-23.504482,-26.243563,-35,-35,-35,-35,-35
389,-18.18256,-22.813551,-19.365887,-23.629324,-26.89324,-35,-35,-35,-35,-35
389.5,-18.057411,-23.670063,-19.345005,-23.85358,-27.663971,-35,-35,-35,-35,-35
390,-17.676197,-24.192427,-19.103727,-24.151522,-28.474251,-35,-35,-35,-35,-35
390.5,-17.196692,-24.275913,-18.749655,-24.498539,-29.26223,-35,-35,-35,-35,-35
391,-16.81959,-23.910847,-18.487436,-24.870462,-29.982645,-35,-35,-35,-35,-35
391.5,-16.729603,-23.171333,-18.528984,-25.207188,-30.587749,-35,-35,-35,-35,-35
392,-17.030264,-22.154776,-19.001852,-25.386251,-30.945402,-35,-35,-35,-35,-35
392.5,-17.718334,-20.994377,-19.848866,-25.264013,-30.83214,-35,-35,-35,-35,-35
393,-18.637321,-19.834263,-20.834709,-24.753626,-30.077036,-35,-35,-35,-35,-35
393.5,-19.554081,-18.770655,-21.642239,-23.911524,-28.672195,-35,-35,-35,-35,-35
394,-20.190079,-17.87888,-22.014006,-22.941772,-26.839354,-35,-35,-35,-35,-35
394.5,-20.280954,-17.224276,-21.9058,-22.112398,-24.984257,-35,-35,-35,-35,-35
395,-19.716343,-16.852283,-21.523485,-21.674385,-23.52047,-35,-35,-35,-35,-35
395.5,-18.642328,-16.821144,-21.202478,-21.757597,-22.747972,-35,-35,-35,-35,-35
396,-17.414318,-17.14846,-21.226574,-22.301853,-22.722618,-35,-35,-35,-35,-35
396.5,-16.435703,-17.77709,-21.669756,-23.123709,-23.261595,-35,-35,-35,-35,-35
397,-15.973678,-18.563974,-22.40353,-23.983755,-24.023447,-35,-35,-35,-35,-35
397.5,-16.074749,-19.336927,-23.191544,-24.726225,-24.669943,-35,-35,-35,-35,-35
398,-16.551447,-20.007303,-23.812195,-25.343239,-25.032192,-35,-35,-35,-35,-35
398.5,-17.065628,-20.589231,-24.195322,-25.833082,-25.142557,-35,-35,-35,-35,-35
399,-17.305204,-21.180012,-24.399111,-26.165272,-25.129972,-35,-35,-35,-35,-35
399.5,-17.12384,-21.85598,-24.566927,-26.297394,-25.12199,-35,-35,-35,-35,-35
400,-16.588114,-22.571789,-24.860035,-26.210335,-25.124147,-35,-35,-35,-35,-35
400.5,-15.892476,-23.212875,-25.321379,-25.932064,-25.043165,-35,-35,-35,-35,-35
401,-15.239453,-23.673712,-25.851439,-25.487703,-24.806993,-35,-35,-35,-35,-35
401.5,-14.806979,-23.879589,-26.203634,-24.874302,-24.425251,-35,-35,-35,-35,-35
402,-14.697086,-23.839796,-26.090597,-24.100721,-24.044991,-35,-35,-35,-35,-35
402.5,-14.929577,-23.642012,-25.406864,-23.189621,-23.886507,-35,-35,-35,-35,-35
403,-15.49031,-23.455641,-24.29335,-22.229414,-24.075611,-35,-35,-35,-35,-35
403.5,-16.295414,-23.420815,-23.070919,-21.353989,-24.555513,-35,-35,-35,-35,-35
404,-17.216436,-23.534302,-22.093763,-20.632561,-25.050705,-35,-35,-35,-35,-35
404.5,-18.125322,-23.682852,-21.574871,-20.050581,-25.222198,-35,-35,-35,-35,-35
405,-18.892214,-23.716578,-21.538046,-19.545013,-24.875353,-35,-35,-35,-35,-35
405.5,-19.420151,-23.585627,-21.837147,-19.079067,-24.064894,-35,-35,-35,-35,-35
406,-19.649073,-23.397984,-22.21771,-18.661436,-23.067225,-35,-35,-35,-35,-35
406.5,-19.570078,-23.31138,-22.423204,-18.281504,-22.237989,-35,-35,-35,-35,-35
407,-19.241831,-23.461401,-22.264984,-17.929455,-21.863619,-35,-35,-35,-35,-35
407.5,-18.752354,-23.874846,-21.663149,-17.616079,-22.089741,-35,-35,-35,-35,-35
408,-18.20974,-24.449362,-20.626274,-17.375738,-22.85656,-35,-35,-35,-35,-35
408.5,-17.702194,-24.994934,-19.239433,-17.236998,-23.952234,-35,-35,-35,-35,-35
409,-17.219389,-25.325991,-17.691692,-17.142712,-25.079277,-35,-35,-35,-35,-35
409.5,-16.684492,-25.31538,-16.163731,-17.069805,-25.949732,-35,-35,-35,-35,-35
410,-16.025076,-24.936426,-14.823835,-17.115728,-26.44389,-35,-35,-35,-35,-35
410.5,-15.236138,-24.21488,-13.845211,-17.452557,-26.576845,-35,-35,-35,-35,-35
411,-14.445872,-23.267365,-13.347738,-18.256792,-26.415567,-34.999889,-34.999889,-34.999889,-34.999889,-34.999889
411.5,-13.83736,-22.262827,-13.383386,-19.556181,-26.036095,-34.999142,-34.999142,-34.999142,-34.999142,-34.999142
412,-13.566918,-21.306461,-13.898354,-21.152252,-25.472481,-34.996517,-34.996517,-34.996517,-34.996517,-34.996517
412.5,-13.697062,-20.441,-14.722222,-22.733551,-24.799564,-34.990021,-34.990021,-34.990021,-34.990021,-34.990021
413,-14.168543,-19.647861,-15.660328,-24.015694,-24.203451,-34.977257,-34.977257,-34.977257,-34.977257,-34.977257
413.5,-14.856143,-18.919659,-16.574968,-24.837193,-23.947744,-34.956017,-34.956017,-34.956017,-34.956017,-34.956017
414,-15.540821,-18.321577,-17.41972,-25.138897,-24.261843,-34.924866,-34.924866,-34.924866,-34.924866,-34.924866
414.5,-15.989541,-17.967436,-18.223295,-24.946394,-25.216974,-34.883518,-34.883518,-34.883518,-34.883518,-34.883518
415,-16.050446,-17.959236,-18.963583,-24.388794,-26.658157,-34.832821,-34.832821,-34.832821,-34.832821,-34.832821
415.5,-15.726817,-18.304947,-19.544676,-23.634409,-28.258623,-34.774456,-34.774456,-34.774456,-34.774456,-34.774456
416,-15.214669,-18.909599,-19.848396,-22.838707,-29.626255,-34.710503,-34.710503,-34.710503,-34.710503,-34.710503
416.5,-14.775512,-19.632729,-19.813843,-22.130299,-30.497725,-34.64299,-34.64299,-34.64299,-34.64299,-34.64299
417,-14.553034,-20.324146,-19.500755,-21.595716,-30.77467,-34.57357,-34.57357,-34.57357,-34.57357,-34.57357
417.5,-14.530835,-20.885111,-19.056843,-21.294827,-30.46883,-34.50338,-34.50338,-34.50338,-34.50338,-34.50338
418,-14.600179,-21.303244,-18.644066,-21.249912,-29.743694,-34.433071,-34.433071,-34.433071,-34.433071,-34.433071
418.5,-14.667336,-21.605539,-18.425831,-21.389807,-28.832497,-34.362904,-34.362904,-34.362904,-34.362904,-34.362904
419,-14.673085,-21.868216,-18.51162,-21.573483,-27.946121,-34.292908,-34.292908,-34.292908,-34.292908,-34.292908
419.5,-14.603544,-22.182634,-18.967611,-21.612494,-27.231129,-34.223007,-34.223007,-34.223007,-34.223007,-34.223007
420,-14.470703,-22.604055,-19.778296,-21.34557,-26.720871,-34.153118,-34.153118,-34.153118,-34.153118,-34.153118
420.5,-14.265012,-23.092089,-20.796793,-20.708399,-26.39443,-34.083195,-34.083195,-34.083195,-34.083195,-34.083195
421,-13.992704,-23.417925,-21.853281,-19.754883,-26.195694,-34.013214,-34.013214,-34.013214,-34.013214,-34.013214
421.5,-13.708422,-23.323109,-22.797394,-18.674538,-26.046869,-33.943199,-33.943199,-33.943199,-33.943199,-33.943199
422,-13.499728,-22.728252,-23.532417,-17.720036,-25.922943,-33.873165,-33.873165,-33.873165,-33.873165,-33.873165
422.5,-13.489852,-21.805677,-23.950695,-17.149426,-25.801128,-33.803131,-33.803131,-33.803131,-33.803131,-33.803131
423,-13.80124,-20.90584,-23.899567,-17.122341,-25.658077,-33.733112,-33.733112,-33.733112,-33.733112,-33.733112
423.5,-14.460196,-20.339067,-23.294312,-17.625767,-25.424143,-33.663109,-33.663109,-33.663109,-33.663109,-33.663109
424,-15.364096,-20.246208,-22.203104,-18.482269,-25.023884,-33.593117,-33.593117,-33.593117,-33.593117,-33.593117
424.5,-16.269407,-20.575584,-20.828217,-19.413994,-24.495018,-33.523125,-33.523125,-33.523125,-33.523125,-33.523125
425,-16.880451,-21.138153,-19.449068,-20.16567,-23.98719,-33.453133,-33.453133,-33.453133,-33.453133,-33.453133
425.5,-17.00491,-21.715633,-18.320644,-20.613363,-23.700975,-33.383137,-33.383137,-33.383137,-33.383137,-33.383137
426,-16.611618,-22.095171,-17.579754,-20.795809,-23.815754,-33.313141,-33.313141,-33.313141,-33.313141,-33.313141
426.5,-15.849293,-22.082705,-17.179728,-20.816137,-24.351099,-33.243137,-33.243137,-33.243137,-33.243137,-33.243137
427,-14.951367,-21.617554,-16.936037,-20.766075,-25.112379,-33.173134,-33.173134,-33.173134,-33.173134,-33.173134
427.5,-14.114096,-20.794809,-16.661308,-20.680849,-25.755827,-33.103134,-33.103134,-33.103134,-33.103134,-33.103134
428,-13.459731,-19.812561,-16.251175,-20.579565,-25.978277,-33.033131,-33.033131,-33.033131,-33.033131,-33.033131
428.5,-13.046622,-18.875996,-15.721705,-20.462866,-25.722496,-32.963131,-32.963131,-32.963131,-32.963131,-32.963131
429,-12.917644,-18.084402,-15.194309,-20.328499,-25.161001,-32.893131,-32.893131,-32.893131,-32.893131,-32.893131
429.5,-13.085014,-17.427904,-14.804476,-20.216803,-24.569511,-32.823132,-32.823132,-32.823132,-32.823132,-32.823132
430,-13.451684,-16.881248,-14.684756,-20.200653,-24.151443,-32.753132,-32.753132,-32.753132,-32.753132,-32.753132
430.5,-13.809361,-16.47109,-14.92299,-20.379566,-23.941969,-32.683132,-32.683132,-32.683132,-32.683132,-32.683132
431,-13.943598,-16.237686,-15.535876,-20.77389,-23.861691,-32.613132,-32.613132,-32.613132,-32.613132,-32.613132
431.5,-13.753559,-16.096266,-16.488237,-21.256739,-23.769344,-32.543133,-32.543133,-32.543133,-32.543133,-32.543133
432,-13.315483,-15.844182,-17.678415,-21.626242,-23.587917,-32.473133,-32.473133,-32.473133,-32.473133,-32.473133
432.5,-12.755638,-15.331537,-19.000151,-21.708624,-23.394152,-32.403133,-32.403133,-32.403133,-32.403133,-32.403133
433,-12.159821,-14.550807,-20.409126,-21.405201,-23.31633,-32.333134,-32.333134,-32.333134,-32.333134,-32.333134
433.5,-11.546995,-13.662021,-21.866642,-20.707453,-23.415531,-32.263134,-32.263134,-32.263134,-32.263134,-32.263134
434,-10.889167,-12.948428,-23.326096,-19.725075,-23.635593,-32.193134,-32.193134,-32.193134,-32.193134,-32.193134
434.5,-10.245848,-12.712602,-24.706846,-18.6854,-23.818275,-32.123135,-32.123135,-32.123135,-32.123135,-32.123135
435,-9.7686,-13.142796,-25.826538,-17.809614,-23.815411,-32.053135,-32.053135,-32.053135,-32.053135,-32.053135
435.5,-9.631426,-14.177343,-26.420736,-17.154295,-23.555779,-31.983133,-31.983133,-31.983133,-31.983133,-31.983133
436,-9.907574,-15.508588,-26.240488,-16.637407,-23.087763,-31.913134,-31.913134,-31.913134,-31.913134,-31.913134
436.5,-10.474803,-16.740379,-25.180525,-16.150494,-22.545734,-31.843134,-31.843134,-31.843134,-31.843134,-31.843134
437,-11.126616,-17.578207,-23.386272,-15.659963,-22.053493,-31.773132,-31.773132,-31.773132,-31.773132,-31.773132
437.5,-11.7289,-17.968111,-21.236858,-15.219186,-21.693064,-31.703133,-31.703133,-31.703133,-31.703133,-31.703133
438,-12.286356,-18.027487,-19.272295,-14.912283,-21.48085,-31.633133,-31.633133,-31.633133,-31.633133,-31.633133
438.5,-12.948414,-17.95401,-17.905922,-14.821268,-21.338535,-31.563133,-31.563133,-31.563133,-31.563133,-31.563133
439,-13.838973,-17.953239,-17.212614,-14.985728,-21.149975,-31.493134,-31.493134,-31.493134,-31.493134,-31.493134
439.5,-14.903194,-18.151476,-16.990355,-15.322062,-20.79274,-31.423134,-31.423134,-31.423134,-31.423134,-31.423134
440,-15.88364,-18.569122,-16.897606,-15.670975,-20.19253,-31.353132,-31.353132,-31.353132,-31.353132,-31.353132
440.5,-16.397442,-19.122225,-16.688787,-15.811956,-19.375208,-31.283133,-31.283133,-31.283133,-31.283133,-31.283133
441,-16.108583,-19.683435,-16.310797,-15.579894,-18.456371,-31.213133,-31.213133,-31.213133,-31.213133,-31.213133
441.5,-14.894199,-20.176517,-15.823657,-14.985285,-17.660625,-31.143133,-31.143133,-31.143133,-31.143133,-31.143133
442,-12.939689,-20.534624,-15.320806,-14.168776,-17.233391,-31.073133,-31.073133,-31.073133,-31.073133,-31.073133
442.5,-10.730014,-20.676134,-14.851584,-13.359097,-17.298183,-31.003134,-31.003134,-31.003134,-31.003134,-31.003134
443,-8.845459,-20.509645,-14.428164,-12.748614,-17.824242,-30.933132,-30.933132,-30.933132,-30.933132,-30.933132
443.5,-7.726862,-19.961868,-14.077446,-12.398746,-18.662441,-30.863132,-30.863132,-30.863132,-30.863132,-30.863132
444,-7.541193,-19.012489,-13.805911,-12.30016,-19.65423,-30.793133,-30.793133,-30.793133,-30.793133,-30.793133
444.5,-8.117353,-17.74769,-13.614596,-12.420919,-20.695862,-30.723133,-30.723133,-30.723133,-30.723133,-30.723133
445,-9.092765,-16.393856,-13.469517,-12.733676,-21.733225,-30.653133,-30.653133,-30.653133,-30.653133,-30.653133
445.5,-10.0708,-15.245858,-13.341792,-13.191441,-22.742134,-30.583134,-30.583134,-30.583134,-30.583134,-30.583134
446,-10.796306,-14.48919,-13.275012,-13.680627,-23.651081,-30.513132,-30.513132,-30.513132,-30.513132,-30.513132
446.5,-11.244761,-14.165603,-13.384126,-14.111566,-24.319473,-30.443132,-30.443132,-30.443132,-30.443132,-30.443132
447,-11.534204,-14.196279,-13.755637,-14.429384,-24.594555,-30.373133,-30.373133,-30.373133,-30.373133,-30.373133
447.5,-11.798654,-14.386849,-14.380977,-14.601557,-24.39406,-30.303133,-30.303133,-30.303133,-30.303133,-30.303133
448,-12.049857,-14.50189,-15.134428,-14.651122,-23.802647,-30.233133,-30.233133,-30.233133,-30.233133,-30.233133
448.5,-12.122825,-14.361133,-15.837716,-14.639635,-23.015642,-30.163134,-30.163134,-30.163134,-30.163134,-30.163134
449,-11.841648,-13.932153,-16.341526,-14.627201,-22.212286,-30.093134,-30.093134,-30.093134,-30.093134,-30.093134
449.5,-11.150433,-13.35575,-16.558189,-14.644805,-21.550081,-30.023132,-30.023132,-30.023132,-30.023132,-30.023132
450,-10.15206,-12.834272,-16.4874,-14.690742,-21.107155,-29.953133,-29.953133,-29.953133,-29.953133,-29.953133
450.5,-9.09505,-12.515542,-16.176168,-14.760057,-20.839342,-29.883133,-29.883133,-29.883133,-29.883133,-29.883133
451,-8.258935,-12.429125,-15.688107,-14.793485,-20.636969,-29.813133,-29.813133,-29.813133,-29.813133,-29.813133
451.5,-7.861393,-12.539846,-15.051312,-14.686652,-20.360659,-29.743134,-29.743134,-29.743134,-29.743134,-29.743134
452,-8.004036,-12.837362,-14.242331,-14.395598,-19.966385,-29.673134,-29.673134,-29.673134,-29.673134,-29.673134
452.5,-8.642007,-13.309282,-13.31503,-13.992289,-19.531883,-29.603132,-29.603132,-29.603132,-29.603132,-29.603132
453,-9.627452,-13.942086,-12.486805,-13.658054,-19.15802,-29.533133,-29.533133,-29.533133,-29.533133,-29.533133
453.5,-10.74371,-14.737702,-12.099444,-13.556555,-18.923515,-29.463133,-29.463133,-29.463133,-29.463133,-29.463133
454,-11.783042,-15.663912,-12.480701,-13.714873,-18.805866,-29.393133,-29.393133,-29.393133,-29.393133,-29.393133
454.5,-12.63005,-16.613043,-13.716009,-14.035783,-18.693693,-29.323133,-29.323133,-29.323133,-29.323133,-29.323133
455,-13.261871,-17.371189,-15.547852,-14.347419,-18.460224,-29.253134,-29.253134,-29.253134,-29.253134,-29.253134
455.5,-13.692223,-17.695921,-17.444704,-14.520129,-18.050207,-29.183132,-29.183132,-29.183132,-29.183132,-29.183132
456,-13.938498,-17.495667,-18.829374,-14.549782,-17.615913,-29.113132,-29.113132,-29.113132,-29.113132,-29.113132
456.5,-14.007896,-16.866224,-19.389067,-14.519732,-17.413679,-29.043133,-29.043133,-29.043133,-29.043133,-29.043133
457,-13.930451,-16.034742,-19.121033,-14.551039,-17.601824,-28.973133,-28.973133,-28.973133,-28.973133,-28.973133
457.5,-13.761164,-15.254601,-18.249119,-14.737903,-18.156588,-28.903133,-28.903133,-28.903133,-28.903133,-28.903133
458,-13.613872,-14.645031,-17.08007,-15.112543,-18.863325,-28.833134,-28.833134,-28.833134,-28.833134,-28.833134
458.5,-13.647128,-14.178836,-15.859233,-15.631891,-19.39583,-28.763132,-28.763132,-28.763132,-28.763132,-28.763132
459,-13.949695,-13.742205,-14.74211,-16.095041,-19.433615,-28.693132,-28.693132,-28.693132,-28.693132,-28.693132
459.5,-14.486362,-13.236136,-13.79275,-16.241707,-18.818201,-28.623133,-28.623133,-28.623133,-28.623133,-28.623133
460,-15.074732,-12.620825,-13.036021,-15.92036,-17.697241,-28.553133,-28.553133,-28.553133,-28.553133,-28.553133
460.5,-15.467612,-11.933636,-12.547657,-15.180841,-16.445728,-28.483133,-28.483133,-28.483133,-28.483133,-28.483133
461,-15.518225,-11.297197,-12.426617,-14.275413,-15.455209,-28.413134,-28.413134,-28.413134,-28.413134,-28.413134
461.5,-15.212099,-10.861023,-12.74258,-13.553389,-14.96769,-28.343134,-28.343134,-28.343134,-28.343134,-28.343134
462,-14.68411,-10.699032,-13.443113,-13.294457,-14.993064,-28.273132,-28.273132,-28.273132,-28.273132,-28.273132
462.5,-14.129287,-10.779669,-14.336685,-13.599871,-15.378812,-28.203133,-28.203133,-28.203133,-28.203133,-28.203133
463,-13.655872,-10.963756,-15.168164,-14.337564,-15.933217,-28.133133,-28.133133,-28.133133,-28.133133,-28.133133
463.5,-13.220355,-11.067637,-15.710555,-15.241163,-16.530216,-28.063133,-28.063133,-28.063133,-28.063133,-28.063133
464,-12.661651,-11.00291,-15.875753,-16.04705,-17.178753,-27.993134,-27.993134,-27.993134,-27.993134,-27.993134
464.5,-11.876713,-10.822659,-15.785805,-16.552896,-17.934826,-27.923134,-27.923134,-27.923134,-27.923134,-27.923134
465,-10.974689,-10.735603,-15.67424,-16.635183,-18.77762,-27.853132,-27.853132,-27.853132,-27.853132,-27.853132
465.5,-10.228675,-10.950547,-15.743128,-16.178144,-19.597958,-27.783133,-27.783133,-27.783133,-27.783133,-27.783133
466,-9.927714,-11.500138,-16.045233,-15.06723,-20.180538,-27.713133,-27.713133,-27.713133,-27.713133,-27.713133
466.5,-10.180398,-12.222719,-16.456572,-13.308899,-20.29583,-27.643133,-27.643133,-27.643133,-27.643133,-27.643133
467,-10.859982,-12.848177,-16.778187,-11.057009,-19.859182,-27.573133,-27.573133,-27.573133,-27.573133,-27.573133
467.5,-11.701131,-13.147018,-16.843355,-8.611691,-19.036472,-27.503134,-27.503134,-27.503134,-27.503134,-27.503134
468,-12.384431,-13.015423,-16.635708,-6.362751,-18.207573,-27.433132,-27.433132,-27.433132,-27.433132,-27.433132
468.5,-12.643597,-12.490109,-16.273701,-4.649049,-17.681614,-27.363132,-27.363132,-27.363132,-27.363132,-27.363132
469,-12.363911,-11.791888,-15.882976,-3.686755,-17.489674,-27.293133,-27.293133,-27.293133,-27.293133,-27.293133
469.5,-11.617751,-11.240113,-15.501142,-3.491013,-17.386257,-27.223133,-27.223133,-27.223133,-27.223133,-27.223133
470,-10.636518,-11.066327,-15.059234,-3.84063,-17.012712,-27.153133,-27.153133,-27.153133,-27.153133,-27.153133
470.5,-9.71151,-11.309188,-14.448349,-4.389873,-16.159145,-27.083134,-27.083134,-27.083134,-27.083134,-27.083134
471,-9.108054,-11.840175,-13.625355,-4.798918,-14.901073,-27.013132,-27.013132,-27.013132,-27.013132,-27.013132
471.5,-8.995997,-12.496074,-12.577904,-4.900199,-13.559097,-26.943132,-26.943132,-26.943132,-26.943132,-26.943132
472,-9.345787,-13.136154,-11.362214,-4.76027,-12.538797,-26.873133,-26.873133,-26.873133,-26.873133,-26.873133
472.5,-9.966832,-13.627222,-10.158163,-4.620399,-12.137023,-26.803133,-26.803133,-26.803133,-26.803133,-26.803133
473,-10.602259,-13.8935,-9.186296,-4.780339,-12.43561,-26.733133,-26.733133,-26.733133,-26.733133,-26.733133
473.5,-11.065038,-13.937602,-8.593972,-5.430036,-13.263496,-26.663134,-26.663134,-26.663134,-26.663134,-26.663134
474,-11.362884,-13.795093,-8.335852,-6.563872,-14.233131,-26.593134,-26.593134,-26.593134,-26.593134,-26.593134
474.5,-11.650596,-13.558102,-8.210901,-7.978906,-14.975598,-26.523132,-26.523132,-26.523132,-26.523132,-26.523132
475,-12.059252,-13.287869,-7.99375,-9.349526,-15.356088,-26.453133,-26.453133,-26.453133,-26.453133,-26.453133
475.5,-12.59464,-12.980182,-7.584678,-10.39434,-15.515697,-26.383133,-26.383133,-26.383133,-26.383133,-26.383133
476,-13.107651,-12.627549,-7.043478,-10.989712,-15.765312,-26.313133,-26.313133,-26.313133,-26.313133,-26.313133
476.5,-13.423266,-12.291265,-6.546439,-11.176136,-16.337639,-26.243134,-26.243134,-26.243134,-26.243134,-26.243134
477,-13.439259,-12.093383,-6.321628,-11.122517,-17.270029,-26.173134,-26.173134,-26.173134,-26.173134,-26.173134
477.5,-13.170466,-12.099195,-6.575396,-10.970234,-18.422459,-26.103132,-26.103132,-26.103132,-26.103132,-26.103132
478,-12.721075,-12.232094,-7.359542,-10.736919,-19.488701,-26.033133,-26.033133,-26.033133,-26.033133,-26.033133
478.5,-12.155887,-12.295705,-8.516812,-10.342165,-20.105297,-25.963133,-25.963133,-25.963133,-25.963133,-25.963133
479,-11.447018,-12.075244,-9.764387,-9.732717,-20.019169,-25.893133,-25.893133,-25.893133,-25.893133,-25.893133
479.5,-10.494847,-11.475964,-10.790893,-9.000904,-19.221413,-25.823133,-25.823133,-25.823133,-25.823133,-25.823133
480,-9.192647,-10.59867,-11.409533,-8.380231,-17.962013,-25.753134,-25.753134,-25.753134,-25.753134,-25.753134
480.5,-7.543433,-9.702555,-11.636338,-8.181718,-16.594185,-25.683132,-25.683132,-25.683132,-25.683132,-25.683132
481,-5.700768,-9.086807,-11.616529,-8.618026,-15.457849,-25.613132,-25.613132,-25.613132,-25.613132,-25.613132
481.5,-3.940493,-8.884252,-11.584629,-9.645479,-14.76897,-25.543133,-25.543133,-25.543133,-25.543133,-25.543133
482,-2.626253,-8.980201,-11.732316,-10.964848,-14.516996,-25.473133,-25.473133,-25.473133,-25.473133,-25.473133
482.5,-2.043463,-9.133073,-12.083073,-12.149985,-14.534225,-25.403133,-25.403133,-25.403133,-25.403133,-25.403133
483,-2.218955,-9.130191,-12.53776,-12.802806,-14.628923,-25.333134,-25.333134,-25.333134,-25.333134,-25.333134
483.5,-2.85988,-8.905625,-12.979886,-12.736664,-14.695012,-25.263132,-25.263132,-25.263132,-25.263132,-25.263132
484,-3.510053,-8.533386,-13.360646,-12.045132,-14.69761,-25.193132,-25.193132,-25.193132,-25.193132,-25.193132
484.5,-3.859266,-8.201407,-13.687638,-11.041109,-14.599534,-25.123133,-25.123133,-25.123133,-25.123133,-25.123133
485,-3.889481,-8.151423,-13.964193,-10.099015,-14.368669,-25.053133,-25.053133,-25.053133,-25.053133,-25.053133
485.5,-3.82951,-8.540675,-14.181944,-9.446941,-14.018388,-24.983133,-24.983133,-24.983133,-24.983133,-24.983133
486,-3.997628,-9.405927,-14.273349,-9.112665,-13.58972,-24.913134,-24.913134,-24.913134,-24.913134,-24.913134
486.5,-4.619963,-10.652938,-14.108461,-8.931527,-13.166318,-24.843134,-24.843134,-24.843134,-24.843134,-24.843134
487,-5.736804,-12.050817,-13.57193,-8.669763,-12.830811,-24.773132,-24.773132,-24.773132,-24.773132,-24.773132
487.5,-7.153813,-13.336927,-12.652862,-8.197428,-12.643902,-24.703133,-24.703133,-24.703133,-24.703133,-24.703133
488,-8.494473,-14.294341,-11.444726,-7.551736,-12.636342,-24.633133,-24.633133,-24.633133,-24.633133,-24.633133
488.5,-9.424903,-14.822772,-10.09612,-6.941944,-12.756752,-24.563133,-24.563133,-24.563133,-24.563133,-24.563133
489,-9.824247,-14.990158,-8.742556,-6.62522,-12.934919,-24.493134,-24.493134,-24.493134,-24.493134,-24.493134
489.5,-9.797666,-14.920483,-7.50891,-6.758789,-13.09467,-24.423134,-24.423134,-24.423134,-24.423134,-24.423134
490,-9.571818,-14.701012,-6.47572,-7.373834,-13.153742,-24.353132,-24.353132,-24.353132,-24.353132,-24.353132
490.5,-9.253455,-14.311017,-5.678325,-8.353457,-13.088935,-24.283133,-24.283133,-24.283133,-24.283133,-24.283133
491,-8.810256,-13.663568,-5.135201,-9.510984,-12.949049,-24.213133,-24.213133,-24.213133,-24.213133,-24.213133
491.5,-8.228883,-12.742962,-4.852723,-10.645926,-12.837547,-24.143133,-24.143133,-24.143133,-24.143133,-24.143133
492,-7.629441,-11.669873,-4.824765,-11.563767,-12.83002,-24.073133,-24.073133,-24.073133,-24.073133,-24.073133
492.5,-7.226669,-10.685108,-5.032738,-12.174551,-12.929755,-24.003134,-24.003134,-24.003134,-24.003134,-24.003134
493,-7.155409,-10.021766,-5.428452,-12.502064,-13.08603,-23.933132,-23.933132,-23.933132,-23.933132,-23.933132
493.5,-7.413214,-9.720638,-5.937317,-12.607486,-13.192851,-23.863132,-23.863132,-23.863132,-23.863132,-23.863132
494,-7.865191,-9.630486,-6.417834,-12.547149,-13.138831,-23.793133,-23.793133,-23.793133,-23.793133,-23.793133
494.5,-8.30311,-9.477982,-6.736197,-12.363134,-12.896385,-23.723133,-23.723133,-23.723133,-23.723133,-23.723133
495,-8.530642,-9.006252,-6.853613,-12.135865,-12.537155,-23.653133,-23.653133,-23.653133,-23.653133,-23.653133
495.5,-8.450273,-8.121912,-6.844578,-11.96032,-12.253626,-23.583134,-23.583134,-23.583134,-23.583134,-23.583134
496,-8.087152,-6.93821,-6.877006,-11.888552,-12.295689,-23.513132,-23.513132,-23.513132,-23.513132,-23.513132
496.5,-7.597791,-5.750714,-7.126705,-11.88435,-12.815638,-23.443132,-23.443132,-23.443132,-23.443132,-23.443132
497,-7.144438,-4.930752,-7.711439,-11.845628,-13.764976,-23.373133,-23.373133,-23.373133,-23.373133,-23.373133
497.5,-6.825375,-4.731388,-8.63579,-11.655613,-14.849743,-23.303133,-23.303133,-23.303133,-23.303133,-23.303133
498,-6.643594,-5.140439,-9.758501,-11.278826,-15.676803,-23.233133,-23.233133,-23.233133,-23.233133,-23.233133
498.5,-6.480413,-5.881017,-10.837177,-10.759403,-15.963766,-23.163134,-23.163134,-23.163134,-23.163134,-23.163134
499,-6.179688,-6.594612,-11.629124,-10.228005,-15.648873,-23.093134,-23.093134,-23.093134,-23.093134,-23.093134
499.5,-5.627467,-7.086311,-11.971097,-9.884041,-14.963636,-23.023132,-23.023132,-23.023132,-23.023132,-23.023132
500,-4.813847,-7.366008,-11.843253,-9.900694,-14.271871,-22.953133,-22.953133,-22.953133,-22.953133,-22.953133
