1753.5,-48.112701,-41.618954,-40.830002,-41.254181,-47.882645,-45.568497,-64.964821,-35,-35,-35,-35,-35,-35,-35
1754,-48.710407,-42.872543,-41.148151,-41.315929,-49.033073,-44.830299,-65.439384,-35,-35,-35,-35,-35,-35,-35
1754.5,-48.409622,-44.081913,-41.470974,-41.342293,-49.633896,-44.586765,-65.716599,-35,-35,-35,-35,-35,-35,-35
1755,-47.205826,-45.1623,-41.662834,-41.121361,-49.423195,-44.749683,-65.747757,-35,-35,-35,-35,-35,-35,-35
1755.5,-45.394516,-46.119892,-41.677174,-40.628052,-48.309208,-45.036438,-65.500885,-35,-35,-35,-35,-35,-35,-35
1756,-43.44371,-46.992214,-41.607914,-40.095818,-46.497437,-45.104671,-64.969604,-35,-35,-35,-35,-35,-35,-35
1756.5,-41.784813,-47.798008,-41.595055,-39.898983,-44.382736,-44.68618,-64.205627,-35,-35,-35,-35,-35,-35,-35
1757,-40.674564,-48.473976,-41.771679,-40.346287,-42.415123,-43.788528,-63.306805,-35,-35,-35,-35,-35,-35,-35
1757.5,-40.22002,-48.917984,-42.170574,-41.430691,-40.941422,-42.652103,-62.353764,-35,-35,-35,-35,-35,-35,-35
1758,-40.435413,-49.089455,-42.685871,-42.845264,-40.088837,-41.593571,-61.438221,-35,-35,-35,-35,-35,-35,-35
1758.5,-41.294994,-49.037403,-43.156502,-44.161179,-39.798485,-40.867023,-60.596424,-35,-35,-35,-35,-35,-35,-35
1759,-42.721935,-48.86898,-43.391216,-44.971825,-39.815884,-40.499672,-59.796333,-35,-35,-35,-35,-35,-35,-35
1759.5,-44.520634,-48.620075,-43.273388,-45.102379,-39.824528,-40.365459,-58.95013,-35,-35,-35,-35,-35,-35,-35
1760,-46.402248,-48.25507,-42.811031,-44.635483,-39.612827,-40.356899,-57.944958,-35,-35,-35,-35,-35,-35,-35
1760.5,-47.996414,-47.754337,-42.101067,-43.821735,-39.141556,-40.469719,-56.767242,-35,-35,-35,-35,-35,-35,-35
1761,-48.965092,-47.148548,-41.323414,-42.960407,-38.581726,-40.833763,-55.554306,-35,-35,-35,-35,-35,-35,-35
1761.5,-49.155392,-46.553299,-40.577232,-42.20504,-38.171249,-41.56266,-54.560925,-35,-35,-35,-35,-35,-35,-35
1762,-48.640701,-46.109322,-39.811825,-41.535744,-38.074795,-42.666931,-54.079185,-35,-35,-35,-35,-35,-35,-35
1762.5,-47.6931,-45.913231,-38.90583,-40.863071,-38.271286,-44.046925,-54.261093,-35,-35,-35,-35,-35,-35,-35
1763,-46.605812,-46.020023,-37.793152,-40.174202,-38.567135,-45.549435,-54.996727,-35,-35,-35,-35,-35,-35,-35
1763.5,-45.570511,-46.428539,-36.644115,-39.632393,-38.776463,-47.098976,-55.959991,-35,-35,-35,-35,-35,-35,-35
1764,-44.637665,-47.038872,-35.76593,-39.421738,-38.832302,-48.654022,-56.818893,-35,-35,-35,-35,-35,-35,-35
1764.5,-43.780022,-47.613087,-35.386787,-39.583637,-38.801819,-50.124447,-57.465439,-35,-35,-35,-35,-35,-35,-35
1765,-43.031914,-47.780567,-35.521187,-39.939537,-38.767941,-51.420799,-58.010414,-35,-35,-35,-35,-35,-35,-35
1765.5,-42.427032,-47.292046,-35.965714,-40.17503,-38.750626,-52.477005,-58.64053,-35,-35,-35,-35,-35,-35,-35
1766,-41.929276,-46.142807,-36.481041,-40.07444,-38.73354,-53.305965,-59.461727,-35,-35,-35,-35,-35,-35,-35
1766.5,-41.544662,-44.59148,-36.955929,-39.606281,-38.680614,-53.976021,-60.394928,-35,-35,-35,-35,-35,-35,-35
1767,-41.344803,-43.115829,-37.406345,-38.941952,-38.578331,-54.551453,-61.216274,-35,-35,-35,-35,-35,-35,-35
1767.5,-41.441772,-42.188007,-37.936378,-38.395386,-38.552963,-55.053116,-61.709232,-35,-35,-35,-35,-35,-35,-35
1768,-41.896919,-42.066319,-38.647614,-38.249966,-38.811764,-55.442966,-61.785038,-35,-35,-35,-35,-35,-35,-35
1768.5,-42.625767,-42.693985,-39.631618,-38.688374,-39.577721,-55.734974,-61.523212,-35,-35,-35,-35,-35,-35,-35
1769,-43.417892,-43.760197,-40.871502,-39.685959,-40.936527,-55.975117,-61.096138,-35,-35,-35,-35,-35,-35,-35
1769.5,-43.982212,-44.848148,-42.221745,-40.990875,-42.757988,-56.132854,-60.700443,-35,-35,-35,-35,-35,-35,-35
1770,-44.074699,-45.622841,-43.505619,-42.26046,-44.732506,-56.096279,-60.440071,-35,-35,-35,-35,-35,-35,-35
1770.5,-43.661957,-46.02264,-44.533962,-43.196117,-46.44054,-55.670071,-60.289272,-35,-35,-35,-35,-35,-35,-35
1771,-42.951626,-46.235321,-45.174961,-43.675468,-47.516132,-54.759151,-60.230259,-35,-35,-35,-35,-35,-35,-35
1771.5,-42.323177,-46.557751,-45.379025,-43.730953,-47.812916,-53.468971,-60.268532,-35,-35,-35,-35,-35,-35,-35
1772,-42.083393,-47.263653,-45.169437,-43.451691,-47.429047,-52.02742,-60.422268,-35,-35,-35,-35,-35,-35,-35
1772.5,-42.336178,-48.438015,-44.670017,-42.923061,-46.640728,-50.699528,-60.692211,-35,-35,-35,-35,-35,-35,-35
1773,-42.93988,-49.901073,-44.071251,-42.158173,-45.714462,-49.65802,-61.022133,-35,-35,-35,-35,-35,-35,-35
1773.5,-43.525883,-51.263638,-43.529678,-41.182278,-44.804859,-48.935863,-61.290676,-35,-35,-35,-35,-35,-35,-35
1774,-43.735241,-52.101295,-43.148895,-40.063889,-43.941353,-48.455193,-61.300625,-35,-35,-35,-35,-35,-35,-35
1774.5,-43.438759,-52.221645,-42.988483,-38.947109,-43.023926,-48.059921,-60.88723,-35,-35,-35,-35,-35,-35,-35
1775,-42.800873,-51.742294,-43.1759,-38.043148,-41.949158,-47.633568,-60.008545,-35,-35,-35,-35,-35,-35,-35
1775.5,-42.177605,-51.027138,-43.821812,-37.518925,-40.650169,-47.116631,-58.770283,-35,-35,-35,-35,-35,-35,-35
1776,-41.806675,-50.442863,-44.888065,-37.461285,-39.155811,-46.495827,-57.416004,-35,-35,-35,-35,-35,-35,-35
1776.5,-41.736755,-50.123402,-46.185688,-37.815788,-37.621082,-45.847664,-56.206757,-35,-35,-35,-35,-35,-35,-35
1777,-41.858055,-50.034153,-47.355167,-38.364159,-36.224514,-45.272232,-55.277973,-35,-35,-35,-35,-35,-35,-35
1777.5,-42.037361,-50.070999,-48.001972,-38.803848,-35.127998,-44.85759,-54.644924,-35,-35,-35,-35,-35,-35,-35
1778,-42.294998,-50.194126,-47.844242,-38.8186,-34.414658,-44.640366,-54.204086,-35,-35,-35,-35,-35,-35,-35
1778.5,-42.757225,-50.461395,-46.854389,-38.199635,-34.09547,-44.577492,-53.800404,-35,-35,-35,-35,-35,-35,-35
1779,-43.585014,-50.929283,-45.336639,-36.937698,-34.142418,-44.588833,-53.278954,-35,-35,-35,-35,-35,-35,-35
1779.5,-44.869862,-51.573288,-43.776604,-35.21022,-34.493942,-44.579128,-52.560959,-35,-35,-35,-35,-35,-35,-35
1780,-46.534374,-52.178669,-42.611832,-33.335247,-35.094254,-44.487553,-51.731331,-35,-35,-35,-35,-35,-35,-35
1780.5,-48.379524,-52.38192,-42.072453,-31.665489,-35.869846,-44.318615,-51.00079,-35,-35,-35,-35,-35,-35,-35
1781,-50.119808,-51.848232,-42.11507,-30.449459,-36.6987,-44.131676,-50.60582,-35,-35,-35,-35,-35,-35,-35
1781.5,-51.52248,-50.403023,-42.547573,-29.757805,-37.499184,-44.049412,-50.6661,-35,-35,-35,-35,-35,-35,-35
1782,-52.539543,-48.19474,-43.105618,-29.519135,-38.238697,-44.124771,-51.144062,-35,-35,-35,-35,-35,-35,-35
1782.5,-53.294266,-45.734745,-43.521107,-29.687384,-38.947598,-44.312233,-51.938633,-35,-35,-35,-35,-35,-35,-35
1783,-53.993279,-43.658539,-43.661793,-30.288807,-39.729359,-44.552521,-52.93187,-35,-35,-35,-35,-35,-35,-35
1783.5,-54.734421,-42.442684,-43.535095,-31.370411,-40.69915,-44.857693,-54.071182,-35,-35,-35,-35,-35,-35,-35
1784,-55.403301,-42.235165,-43.202206,-32.941044,-41.959011,-45.335613,-55.396053,-35,-35,-35,-35,-35,-35,-35
1784.5,-55.749928,-42.870193,-42.685356,-34.9095,-43.454468,-46.02985,-57.000927,-35,-35,-35,-35,-35,-35,-35
1785,-55.54282,-43.975739,-42.003334,-37.094181,-44.969994,-46.802528,-59.011185,-35,-35,-35,-35,-35,-35,-35
1785.5,-54.754375,-45.112755,-41.241287,-39.224518,-46.235687,-47.371944,-61.424595,-35,-35,-35,-35,-35,-35,-35
1786,-53.562691,-45.970215,-40.483887,-41.011993,-46.969959,-47.425201,-63.996346,-35,-35,-35,-35,-35,-35,-35
1786.5,-52.243599,-46.371849,-39.846405,-42.306278,-46.973309,-46.848297,-66.30365,-35,-35,-35,-35,-35,-35,-35
1787,-51.036827,-46.27047,-39.468342,-43.136044,-46.220066,-45.802795,-67.870178,-35,-35,-35,-35,-35,-35,-35
1787.5,-50.030159,-45.762726,-39.4156,-43.674782,-44.897182,-44.644566,-68.426994,-35,-35,-35,-35,-35,-35,-35
1788,-49.162212,-45.041058,-39.658573,-44.166115,-43.401394,-43.764351,-68.005501,-35,-35,-35,-35,-35,-35,-35
1788.5,-48.267422,-44.34837,-40.064606,-44.740345,-42.110455,-43.327831,-66.868378,-35,-35,-35,-35,-35,-35,-35
1789,-47.141876,-43.903732,-40.493805,-45.353794,-41.169861,-43.21492,-65.389168,-35,-35,-35,-35,-35,-35,-35
1789.5,-45.749245,-43.857822,-40.88343,-45.76368,-40.487907,-43.183311,-63.812393,-35,-35,-35,-35,-35,-35,-35
1790,-44.281143,-44.29567,-41.209442,-45.687225,-39.882641,-42.996189,-62.192036,-35,-35,-35,-35,-35,-35,-35
1790.5,-43.095867,-45.169529,-41.547981,-45.021748,-39.252747,-42.479923,-60.494209,-35,-35,-35,-35,-35,-35,-35
1791,-42.552841,-46.352562,-42.038189,-43.883991,-38.623482,-41.577156,-58.742386,-35,-35,-35,-35,-35,-35,-35
1791.5,-42.809574,-47.664467,-42.792347,-42.557579,-38.097599,-40.440735,-57.10194,-35,-35,-35,-35,-35,-35,-35
1792,-43.799065,-48.900497,-43.796116,-41.303555,-37.763611,-39.421532,-55.769684,-35,-35,-35,-35,-35,-35,-35
1792.5,-45.297405,-49.896801,-44.829212,-40.265034,-37.614025,-38.942379,-54.883202,-35,-35,-35,-35,-35,-35,-35
1793,-47.040138,-50.52607,-45.525932,-39.510826,-37.592197,-39.360039,-54.491322,-35,-35,-35,-35,-35,-35,-35
1793.5,-48.837654,-50.761086,-45.527054,-39.032139,-37.611282,-40.733673,-54.484543,-35,-35,-35,-35,-35,-35,-35
1794,-50.544849,-50.696541,-44.694218,-38.80381,-37.620743,-42.764507,-54.641415,-35,-35,-35,-35,-35,-35,-35
1794.5,-52.023609,-50.449478,-43.216198,-38.814533,-37.655994,-44.996273,-54.666138,-35,-35,-35,-35,-35,-35,-35
1795,-53.124279,-50.140865,-41.503513,-39.000664,-37.776955,-47.002781,-54.355423,-35,-35,-35,-35,-35,-35,-35
1795.5,-53.720013,-49.840199,-40.019802,-39.262863,-38.018963,-48.56831,-53.765263,-35,-35,-35,-35,-35,-35,-35
1796,-53.74799,-49.537113,-39.060558,-39.419556,-38.262966,-49.629147,-53.177155,-35,-35,-35,-35,-35,-35,-35
1796.5,-53.198822,-49.183887,-38.659275,-39.280609,-38.274036,-50.185673,-52.973919,-35,-35,-35,-35,-35,-35,-35
1797,-52.184448,-48.682823,-38.68129,-38.755413,-37.889633,-50.357777,-53.403763,-35,-35,-35,-35,-35,-35,-35
1797.5,-50.937771,-47.928898,-38.918232,-37.853912,-37.108212,-50.280045,-54.413677,-35,-35,-35,-35,-35,-35,-35
1798,-49.740166,-46.84343,-39.202881,-36.763824,-36.170086,-50.008331,-55.695572,-35,-35,-35,-35,-35,-35,-35
1798.5,-48.875404,-45.484497,-39.477127,-35.774796,-35.471222,-49.541508,-56.873989,-35,-35,-35,-35,-35,-35,-35
1799,-48.516521,-44.076729,-39.734406,-35.175934,-35.326645,-48.868942,-57.752941,-35,-35,-35,-35,-35,-35,-35
1799.5,-48.685833,-42.888908,-39.973408,-35.150616,-35.854931,-48.078976,-58.348228,-35,-35,-35,-35,-35,-35,-35
1800,-49.253891,-42.13858,-40.166615,-35.680355,-36.948483,-47.358616,-58.781765,-35,-35,-35,-35,-35,-35,-35
1800.5,-49.960033,-41.913483,-40.26799,-36.607769,-38.34763,-46.891449,-59.164001,-35,-35,-35,-35,-35,-35,-35
1801,-50.572586,-42.185223,-40.21204,-37.699657,-39.717979,-46.721531,-59.488171,-35,-35,-35,-35,-35,-35,-35
1801.5,-50.914837,-42.890553,-39.91637,-38.732334,-40.737473,-46.681282,-59.666534,-35,-35,-35,-35,-35,-35,-35
1802,-50.925247,-43.899082,-39.386051,-39.585522,-41.278755,-46.526638,-59.598129,-35,-35,-35,-35,-35,-35,-35
1802.5,-50.691952,-45.041569,-38.758354,-40.268593,-41.436466,-45.998837,-59.213589,-35,-35,-35,-35,-35,-35,-35
1803,-50.318241,-46.164585,-38.290558,-40.919834,-41.431248,-44.950939,-58.573711,-35,-35,-35,-35,-35,-35,-35
1803.5,-49.890724,-47.150299,-38.28611,-41.699059,-41.499546,-43.472809,-57.834026,-35,-35,-35,-35,-35,-35,-35
1804,-49.397362,-47.941833,-38.921082,-42.687271,-41.737511,-41.898903,-57.182457,-35,-35,-35,-35,-35,-35,-35
1804.5,-48.739731,-48.511898,-40.183819,-43.871849,-42.072941,-40.663677,-56.730118,-35,-35,-35,-35,-35,-35,-35
1805,-47.895962,-48.846699,-41.891029,-45.093555,-42.297493,-40.071445,-56.385376,-35,-35,-35,-35,-35,-35,-35
1805.5,-46.976528,-48.958832,-43.732334,-46.104298,-42.203777,-40.124756,-55.900051,-35,-35,-35,-35,-35,-35,-35
1806,-46.223354,-48.885769,-45.409283,-46.707737,-41.731243,-40.601364,-54.995281,-35,-35,-35,-35,-35,-35,-35
1806.5,-45.953197,-48.736412,-46.68248,-46.789845,-40.96862,-41.167984,-53.592907,-35,-35,-35,-35,-35,-35,-35
1807,-46.370029,-48.656334,-47.46262,-46.337658,-40.149189,-41.54763,-51.884636,-35,-35,-35,-35,-35,-35,-35
1807.5,-47.412445,-48.704994,-47.757919,-45.395439,-39.575191,-41.574699,-50.24052,-35,-35,-35,-35,-35,-35,-35
1808,-48.692467,-48.834976,-47.56691,-44.102207,-39.428036,-41.192081,-49.075485,-35,-35,-35,-35,-35,-35,-35
1808.5,-49.705254,-48.87561,-46.930325,-42.709969,-39.653645,-40.450291,-48.693066,-35,-35,-35,-35,-35,-35,-35
1809,-50.08931,-48.660179,-45.978729,-41.46217,-39.955265,-39.40279,-49.155388,-35,-35,-35,-35,-35,-35,-35
1809.5,-49.712543,-48.174385,-44.95174,-40.523556,-39.965977,-38.127838,-50.270191,-35,-35,-35,-35,-35,-35,-35
1810,-48.693851,-47.565376,-44.095379,-39.911674,-39.454693,-36.802235,-51.611195,-35,-35,-35,-35,-35,-35,-35
1810.5,-47.336777,-47.097145,-43.510204,-39.518826,-38.414616,-35.724049,-52.669991,-35,-35,-35,-35,-35,-35,-35
1811,-46.03199,-46.947784,-43.165077,-39.156658,-37.099667,-35.253666,-53.085148,-35,-35,-35,-35,-35,-35,-35
1811.5,-45.150417,-47.06921,-42.906315,-38.610802,-35.87561,-35.661293,-52.732826,-35,-35,-35,-35,-35,-35,-35
1812,-44.897614,-47.184269,-42.500504,-37.769585,-35.029011,-37.000599,-51.802441,-35,-35,-35,-35,-35,-35,-35
1812.5,-45.300419,-46.912117,-41.7729,-36.678001,-34.658558,-39.068333,-50.661613,-35,-35,-35,-35,-35,-35,-35
1813,-46.228329,-46.039734,-40.689003,-35.519638,-34.649773,-41.436871,-49.691429,-35,-35,-35,-35,-35,-35,-35
1813.5,-47.460346,-44.643238,-39.481129,-34.593975,-34.84547,-43.645721,-49.180958,-35,-35,-35,-35,-35,-35,-35
1814,-48.785923,-43.003448,-38.505177,-34.176353,-35.130192,-45.355953,-49.218597,-35,-35,-35,-35,-35,-35,-35
1814.5,-50.033516,-41.445621,-38.020332,-34.447624,-35.493874,-46.432613,-49.770157,-35,-35,-35,-35,-35,-35,-35
1815,-51.097614,-40.164555,-38.086376,-35.434868,-36.038143,-46.960545,-50.753448,-35,-35,-35,-35,-35,-35,-35
1815.5,-51.91621,-39.216602,-38.516056,-36.947872,-36.848152,-47.138226,-52.08012,-35,-35,-35,-35,-35,-35,-35
1816,-52.431194,-38.586311,-38.962757,-38.686462,-37.902256,-47.229515,-53.634205,-35,-35,-35,-35,-35,-35,-35
1816.5,-52.609001,-38.225334,-39.076542,-40.314732,-39.06358,-47.406429,-55.193222,-35,-35,-35,-35,-35,-35,-35
1817,-52.424023,-38.090019,-38.672081,-41.536774,-40.185097,-47.66087,-56.517849,-35,-35,-35,-35,-35,-35,-35
1817.5,-51.924831,-38.13422,-37.811924,-42.190845,-41.205833,-47.832916,-57.488308,-35,-35,-35,-35,-35,-35,-35
1818,-51.275806,-38.36314,-36.731335,-42.241154,-42.102596,-47.686413,-58.126705,-35,-35,-35,-35,-35,-35,-35
1818.5,-50.684525,-38.852177,-35.747883,-41.86729,-42.871254,-47.064404,-58.584656,-35,-35,-35,-35,-35,-35,-35
1819,-50.300903,-39.649529,-35.200432,-41.415684,-43.505211,-46.034321,-59.117973,-35,-35,-35,-35,-35,-35,-35
1819.5,-50.068356,-40.713715,-35.304176,-41.235561,-43.974663,-44.842457,-60.019394,-35,-35,-35,-35,-35,-35,-35
1820,-49.716484,-41.852139,-36.111862,-41.473576,-44.259945,-43.841007,-61.437206,-35,-35,-35,-35,-35,-35,-35
1820.5,-48.942486,-42.818268,-37.477581,-42.027954,-44.287392,-43.300957,-63.197235,-35,-35,-35,-35,-35,-35,-35
1821,-47.590847,-43.478886,-39.088104,-42.707817,-43.988617,-43.252998,-64.911179,-35,-35,-35,-35,-35,-35,-35
1821.5,-45.798649,-43.839066,-40.57095,-43.327953,-43.363018,-43.473366,-66.172218,-35,-35,-35,-35,-35,-35,-35
1822,-43.924294,-44.09623,-41.609417,-43.759182,-42.482605,-43.623417,-66.715218,-35,-35,-35,-35,-35,-35,-35
1822.5,-42.334717,-44.510689,-42.116341,-43.969826,-41.487434,-43.45023,-66.504463,-35,-35,-35,-35,-35,-35,-35
1823,-41.221268,-45.192375,-42.246143,-43.957558,-40.503536,-42.865978,-65.662468,-35,-35,-35,-35,-35,-35,-35
1823.5,-40.482418,-45.976353,-42.252171,-43.689381,-39.601219,-41.989166,-64.415131,-35,-35,-35,-35,-35,-35,-35
1824,-39.862072,-46.49408,-42.370621,-43.093201,-38.813019,-41.093868,-62.970875,-35,-35,-35,-35,-35,-35,-35
1824.5,-39.131294,-46.469536,-42.74078,-42.11438,-38.0895,-40.404221,-61.440968,-35,-35,-35,-35,-35,-35,-35
1825,-38.216011,-45.912037,-43.434868,-40.797268,-37.337128,-39.989182,-59.89463,-35,-35,-35,-35,-35,-35,-35
1825.5,-37.25285,-45.101814,-44.456795,-39.302879,-36.483059,-39.785713,-58.406334,-35,-35,-35,-35,-35,-35,-35
1826,-36.445377,-44.445297,-45.678326,-37.884857,-35.54509,-39.745796,-57.112591,-35,-35,-35,-35,-35,-35,-35
1826.5,-35.960167,-44.251572,-46.84787,-36.778671,-34.716976,-40.002174,-56.131168,-35,-35,-35,-35,-35,-35,-35
1827,-35.894936,-44.605038,-47.641804,-36.082962,-34.31918,-40.794983,-55.453823,-35,-35,-35,-35,-35,-35,-35
1827.5,-36.279659,-45.3325,-47.797783,-35.75127,-34.637081,-42.300797,-54.955986,-35,-35,-35,-35,-35,-35,-35
1828,-37.129414,-46.089222,-47.215237,-35.558926,-35.734425,-44.448597,-54.431038,-35,-35,-35,-35,-35,-35,-35
1828.5,-38.418488,-46.548244,-45.941006,-35.252087,-37.329494,-46.926636,-53.765678,-35,-35,-35,-35,-35,-35,-35
1829,-40.096821,-46.503613,-44.207428,-34.728168,-38.924461,-49.345333,-53.01955,-35,-35,-35,-35,-35,-35,-35
1829.5,-42.083672,-45.922119,-42.389191,-34.082535,-40.059456,-51.318211,-52.32428,-35,-35,-35,-35,-35,-35,-35
1830,-44.227489,-44.911739,-40.932308,-33.568352,-40.557743,-52.577427,-51.830208,-35,-35,-35,-35,-35,-35,-35
1830.5,-46.338646,-43.675243,-40.24173,-33.434292,-40.575146,-53.037861,-51.678074,-35,-35,-35,-35,-35,-35,-35
1831,-48.204563,-42.475739,-40.448013,-33.757442,-40.427898,-52.782578,-51.995018,-35,-35,-35,-35,-35,-35,-35
1831.5,-49.599098,-41.478619,-41.349083,-34.469105,-40.428989,-52.031116,-52.784782,-35,-35,-35,-35,-35,-35,-35
1832,-50.416054,-40.717205,-42.526653,-35.407177,-40.710373,-51.041264,-53.842331,-35,-35,-35,-35,-35,-35,-35
1832.5,-50.671062,-40.165947,-43.535896,-36.430038,-41.2104,-49.999905,-54.841576,-35,-35,-35,-35,-35,-35,-35
1833,-50.478466,-39.755398,-44.082695,-37.481434,-41.840355,-48.98962,-55.499584,-35,-35,-35,-35,-35,-35,-35
1833.5,-49.984192,-39.444561,-44.076214,-38.573746,-42.546051,-48.025658,-55.759762,-35,-35,-35,-35,-35,-35,-35
1834,-49.32917,-39.219303,-43.642105,-39.760864,-43.334358,-47.206745,-55.839092,-35,-35,-35,-35,-35,-35,-35
1834.5,-48.693424,-39.085873,-43.020954,-41.015965,-44.181202,-46.672256,-56.110695,-35,-35,-35,-35,-35,-35,-35
1835,-48.248604,-39.009789,-42.433502,-42.259487,-44.980385,-46.469395,-56.926113,-35,-35,-35,-35,-35,-35,-35
1835.5,-48.089211,-38.880219,-42.012337,-43.383812,-45.598732,-46.533504,-58.424076,-35,-35,-35,-35,-35,-35,-35
1836,-48.190304,-38.622242,-41.75666,-44.250744,-45.903847,-46.672279,-60.43782,-35,-35,-35,-35,-35,-35,-35
1836.5,-48.421089,-38.246418,-41.610794,-44.767303,-45.813507,-46.705639,-62.558735,-35,-35,-35,-35,-35,-35,-35
1837,-48.700638,-37.866486,-41.549976,-44.849037,-45.298641,-46.557735,-64.263237,-35,-35,-35,-35,-35,-35,-35
1837.5,-48.995293,-37.709282,-41.633522,-44.456886,-44.359802,-46.292694,-65.128952,-35,-35,-35,-35,-35,-35,-35
1838,-49.254402,-38.006191,-42.008747,-43.634418,-43.081547,-46.118698,-65.006195,-35,-35,-35,-35,-35,-35,-35
1838.5,-49.337849,-38.922947,-42.758728,-42.516846,-41.609756,-46.250378,-64.069214,-35,-35,-35,-35,-35,-35,-35
1839,-49.000595,-40.479805,-43.745956,-41.333797,-40.100475,-46.7882,-62.777111,-35,-35,-35,-35,-35,-35,-35
1839.5,-48.014984,-42.439198,-44.685387,-40.344574,-38.698494,-47.674747,-61.625641,-35,-35,-35,-35,-35,-35,-35
1840,-46.329704,-44.421883,-45.286079,-39.755192,-37.470798,-48.666496,-60.88422,-35,-35,-35,-35,-35,-35,-35
1840.5,-44.155293,-46.083851,-45.480297,-39.661827,-36.497063,-49.418018,-60.497711,-35,-35,-35,-35,-35,-35,-35
1841,-41.960297,-47.225803,-45.440178,-40.006676,-35.881081,-49.576302,-60.164757,-35,-35,-35,-35,-35,-35,-35
1841.5,-40.252804,-47.874088,-45.422321,-40.677219,-35.697758,-48.960228,-59.597218,-35,-35,-35,-35,-35,-35,-35
1842,-39.388371,-48.169796,-45.613346,-41.547626,-35.941898,-47.715603,-58.675804,-35,-35,-35,-35,-35,-35,-35
1842.5,-39.40329,-48.249683,-46.016148,-42.486038,-36.487297,-46.258713,-57.441357,-35,-35,-35,-35,-35,-35,-35
1843,-40.003204,-48.157681,-46.46809,-43.380615,-37.144508,-45.107075,-56.070206,-35,-35,-35,-35,-35,-35,-35
1843.5,-40.777565,-47.874592,-46.757038,-44.107803,-37.748703,-44.665451,-54.777668,-35,-35,-35,-35,-35,-35,-35
1844,-41.425171,-47.471165,-46.743137,-44.529408,-38.182682,-45.073868,-53.765594,-35,-35,-35,-35,-35,-35,-35
1844.5,-41.914314,-47.097744,-46.482067,-44.505913,-38.373714,-46.15234,-53.177063,-35,-35,-35,-35,-35,-35,-35
1845,-42.408024,-46.945133,-46.12598,-43.959999,-38.229939,-47.472649,-53.024746,-35,-35,-35,-35,-35,-35,-35
1845.5,-43.092453,-47.084526,-45.792027,-42.989689,-37.663265,-48.608234,-53.172806,-35,-35,-35,-35,-35,-35,-35
1846,-44.079624,-47.380615,-45.464176,-41.767559,-36.688423,-49.298794,-53.363358,-35,-35,-35,-35,-35,-35,-35
1846.5,-45.302406,-47.554882,-45.003788,-40.492867,-35.485134,-49.591503,-53.372032,-35,-35,-35,-35,-35,-35,-35
1847,-46.567287,-47.289425,-44.24588,-39.382523,-34.439426,-49.78421,-53.071609,-35,-35,-35,-35,-35,-35,-35
1847.5,-47.721855,-46.422852,-43.056305,-38.565262,-33.892529,-50.139084,-52.476364,-35,-35,-35,-35,-35,-35,-35
1848,-48.713428,-45.079735,-41.398594,-38.068813,-33.974991,-50.739334,-51.738869,-35,-35,-35,-35,-35,-35,-35
1848.5,-49.613575,-43.570206,-39.416004,-37.812832,-34.63076,-51.492523,-51.054844,-35,-35,-35,-35,-35,-35,-35
1849,-50.507954,-42.257107,-37.393253,-37.661327,-35.682243,-52.180305,-50.579327,-35,-35,-35,-35,-35,-35,-35
1849.5,-51.439983,-41.366741,-35.687698,-37.522129,-36.932026,-52.596569,-50.425026,-35,-35,-35,-35,-35,-35,-35
1850,-52.383797,-40.859016,-34.585861,-37.364845,-38.184917,-52.636837,-50.672955,-35,-35,-35,-35,-35,-35,-35
1850.5,-53.164356,-40.49696,-34.216927,-37.252651,-39.340591,-52.336174,-51.357868,-35,-35,-35,-35,-35,-35,-35
1851,-53.514084,-40.017105,-34.553307,-37.275978,-40.417713,-51.851295,-52.412067,-35,-35,-35,-35,-35,-35,-35
1851.5,-53.235306,-39.35144,-35.396969,-37.477406,-41.392731,-51.347115,-53.684067,-35,-35,-35,-35,-35,-35,-35
1852,-52.332661,-38.667465,-36.518616,-37.859333,-42.157608,-50.930378,-55.0308,-35,-35,-35,-35,-35,-35,-35
1852.5,-51.090412,-38.277615,-37.769398,-38.366871,-42.538292,-50.605835,-56.331501,-35,-35,-35,-35,-35,-35,-35
1853,-49.90992,-38.510334,-39.088875,-38.911682,-42.455826,-50.336479,-57.543285,-35,-35,-35,-35,-35,-35,-35
1853.5,-49.099762,-39.511578,-40.463249,-39.377224,-42.059052,-50.106201,-58.658802,-35,-35,-35,-35,-35,-35,-35
1854,-48.702606,-41.206532,-41.786896,-39.669365,-41.623684,-49.900669,-59.616455,-35,-35,-35,-35,-35,-35,-35
1854.5,-48.482437,-43.385944,-42.834694,-39.841541,-41.435722,-49.709408,-60.344059,-35,-35,-35,-35,-35,-35,-35
1855,-48.131699,-45.766758,-43.367393,-40.04398,-41.649811,-49.521107,-60.754299,-35,-35,-35,-35,-35,-35,-35
1855.5,-47.480499,-48.02457,-43.234516,-40.408497,-42.200188,-49.281242,-60.742741,-35,-35,-35,-35,-35,-35,-35
1856,-46.649628,-49.823757,-42.513821,-40.943607,-42.842922,-48.86874,-60.239044,-35,-35,-35,-35,-35,-35,-35
1856.5,-45.934032,-50.939217,-41.488743,-41.508568,-43.242847,-48.130436,-59.256195,-35,-35,-35,-35,-35,-35,-35
1857,-45.599228,-51.296204,-40.50457,-41.910252,-43.139626,-47.033386,-57.949322,-35,-35,-35,-35,-35,-35,-35
